"EventParticipation_Id","EventParticipation_Version","EventParticipation_Creator","EventParticipation_Active","EventParticipation_AdapterSource","EventParticipation_AdapterFlag","EventParticipation_PartitionNumber","EventParticipation_PurgeState","EventParticipation_TimeCreated","EventParticipation_TimeUpdated","EventParticipation_LoadCreateTime","EventParticipation_LoadUpdateTime","EventId","EventParticipation_Bidder_UserName","EventParticipation_Bidder_UserId","SourceSystem","SourceSystemId","SourceSystemType","EventParticipation_SupplierName","EventParticipation_SupplierId","EventParticipation_CommonSupplierName","EventParticipation_CommonSupplierId","EventParticipation_SupplierCity","EventParticipation_SupplierState","EventParticipation_SupplierCountry","EventParticipation_SupplierType","EventParticipation_SupplierIdRank","EventParticipation_EventStartDate","EventParticipation_EventEndDate","EventParticipation_EstAwardDate","EventParticipation_ContractEffectiveDate","EventParticipation_EventCreateDate","EventParticipation_PreviewBeginDate","EventParticipation_BiddingStartDate","EventParticipation_BiddingEndDate","EventParticipation_Owner_UserName","EventParticipation_Owner_UserId","EventParticipation_AcceptedFlag","EventParticipation_DeclinedFlag","EventParticipation_IntendToRespondFlag","EventParticipation_DeclinedToRespondFlag","EventParticipation_ParticipatedFlag","EventParticipation_AwardedFlag","EventParticipation_AclId","EventParticipation_BaselineSpend","EventParticipation_BaselineSpend_S1","EventParticipation_BaselineSpend_S2","EventParticipation_BaselineSpend_S3","EventParticipation_BaselineSpend_S4","EventParticipation_BaselineSpend_S5","EventParticipation_BaselineSpend_S6","EventParticipation_BaselineSpend_S7","EventParticipation_BaselineSpend_S8","EventParticipation_BaselineSpend_S9","EventParticipation_BaselineSpend_S10","EventParticipation_BaselineSpend_S11","EventParticipation_BaselineSpend_S12","EventParticipation_BaselineSpend_S13","EventParticipation_BaselineSpend_S14","EventParticipation_BaselineSpend_S15","EventParticipation_BaselineSpend_S16","EventParticipation_BaselineSpend_S17","EventParticipation_BaselineSpend_S18","EventParticipation_BaselineSpend_S19","EventParticipation_BaselineSpend_S20","EventParticipation_TargetSavingsPct","EventParticipation_ContractMonths","EventParticipation_NumEventAwarded","EventParticipation_NumEventAccepted","EventParticipation_NumEventDeclined","EventParticipation_NumIntendToRespond","EventParticipation_NumDeclinedToRespond","EventParticipation_NumEventBidOn","EventParticipation_BidsSubmitted"
"AAHMAN0V4e1ax","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756668","Mao Whei Xiao","mwxiao","ASM","ASM","ASM","China Won Human Resources Int.","sid808","China Won Human Resources Int.","sid808","Guangzhou","Guangdong","CN","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e1m4","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6755435","Zuo Wei Wu","zwwu","ASM","ASM","ASM","Shang Fa Paper Products Manufactory","sid809","Shang Fa Paper Products Manufactory","sid809","Dongguan","Guangdong","CN","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e1dJ","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756668","Zuo Wei Wu","zwwu","ASM","ASM","ASM","Shang Fa Paper Products Manufactory","sid809","Shang Fa Paper Products Manufactory","sid809","Dongguan","Guangdong","CN","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e0O2","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6738005","pseudotaggeds1","pseudotaggeds1","ASM","ASM","ASM","Tokyo Denki K.K.","sid800","Tokyo Denki K.K.","sid800","Chiyoda-ku","Tokyo","JP","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e1FI","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756651","pseudotaggeds1","pseudotaggeds1","ASM","ASM","ASM","Tokyo Denki K.K.","sid800","Tokyo Denki K.K.","sid800","Chiyoda-ku","Tokyo","JP","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e0L5","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6738005","Lynn Harrison","lharrison","ASM","ASM","ASM","Junta.com","sid523","Junta.com","sid523","Waterloo","ON","CA","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","1","0","1","0","1","6"
"AAHMAN0V4e0Tn","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756400","Mao Whei Xiao","mwxiao","ASM","ASM","ASM","China Won Human Resources Int.","sid808","China Won Human Resources Int.","sid808","Guangzhou","Guangdong","CN","","Low Activity Suppliers...","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4e0jt","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756417","pseudotaggeds1","pseudotaggeds1","ASM","ASM","ASM","Tokyo Denki K.K.","sid800","Tokyo Denki K.K.","sid800","Chiyoda-ku","Tokyo","JP","","Low Activity Suppliers...","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4e1Ug","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6744368","Yui Nakagawa","ynakagawa","ASM","ASM","ASM","Tokyo Denki K.K.","sid800","Tokyo Denki K.K.","sid800","Chiyoda-ku","Tokyo","JP","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4ezx1","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756366","Zuo Wei Wu","zwwu","ASM","ASM","ASM","Shang Fa Paper Products Manufactory","sid809","Shang Fa Paper Products Manufactory","sid809","Dongguan","Guangdong","CN","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e1HG","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6744368","Keefer Dev","kdev","ASM","ASM","ASM","LanSoft Technologies","sid508","LanSoft Technologies","sid508","Sunnyvale","CA","US","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4e1Yz","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756668","pseudotaggeds1","pseudotaggeds1","ASM","ASM","ASM","Tokyo Denki K.K.","sid800","Tokyo Denki K.K.","sid800","Chiyoda-ku","Tokyo","JP","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e1lE","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6755435","Mao Whei Xiao","mwxiao","ASM","ASM","ASM","China Won Human Resources Int.","sid808","China Won Human Resources Int.","sid808","Guangzhou","Guangdong","CN","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e1iV","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756685","Dawn Jackson","djackson","ASM","ASM","ASM","TechStrategy Partners","sid518","TechStrategy Partners","sid518","Stamford","CT","US","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","1","0","1","0","1","6"
"AAHMAN0V4ezVS","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756349","Patricia Taylor","ptaylor","ASM","ASM","ASM","Javatec.com","sid516","Javatec.com","sid516","Santa Clara","CA","US","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e0D1","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6738005","Patricia Taylor","ptaylor","ASM","ASM","ASM","Javatec.com","sid516","Javatec.com","sid516","Santa Clara","CA","US","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e0gW","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756417","Lynn Harrison","lharrison","ASM","ASM","ASM","Junta.com","sid523","Junta.com","sid523","Waterloo","ON","CA","","Low Activity Suppliers...","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4e0VT","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6738005","Zuo Wei Wu","zwwu","ASM","ASM","ASM","Shang Fa Paper Products Manufactory","sid809","Shang Fa Paper Products Manufactory","sid809","Dongguan","Guangdong","CN","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e0yO","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756634","Lynn Harrison","lharrison","ASM","ASM","ASM","Junta.com","sid523","Junta.com","sid523","Waterloo","ON","CA","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","1","0","1","0","1","6"
"AAHMAN0V4e0!z","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6744368","Andrew Border","aborder","ASM","ASM","ASM","LanSoft Technologies","sid508","LanSoft Technologies","sid508","Sunnyvale","CA","US","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
"AAHMAN0V4e1Kh","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756651","Zuo Wei Wu","zwwu","ASM","ASM","ASM","Shang Fa Paper Products Manufactory","sid809","Shang Fa Paper Products Manufactory","sid809","Dongguan","Guangdong","CN","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e0iW","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6738020","pseudotaggeds1","pseudotaggeds1","ASM","ASM","ASM","Tokyo Denki K.K.","sid800","Tokyo Denki K.K.","sid800","Chiyoda-ku","Tokyo","JP","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e1H2","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756651","Mao Whei Xiao","mwxiao","ASM","ASM","ASM","China Won Human Resources Int.","sid808","China Won Human Resources Int.","sid808","Guangzhou","Guangdong","CN","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","true","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","1","1","0","1","0","1","6"
"AAHMAN0V4e1Cj","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6756651","Lynn Harrison","lharrison","ASM","ASM","ASM","Junta.com","sid523","Junta.com","sid523","Waterloo","ON","CA","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","true","false","true","false","true","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","1","0","1","0","1","6"
"AAHMAN0V4e03r","3","","true","","0","460","0","12/5/2022 8:09 AM","12/5/2022 8:15 AM","12/5/2022 8:00 AM","12/5/2022 8:00 AM","Doc6744368","Jocelyn Henderson","jhenderson","ASM","ASM","ASM","Network Equipment Solutions","sid505","Network Equipment Solutions","sid505","Irving","TX","US","","Low Activity Suppliers...","11/29/2022 12:00 AM","11/29/2022 12:00 AM","1/1/1970 12:00 AM","1/1/1970 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","11/29/2022 12:00 AM","Customer Support Admin","customersupportadmin","false","false","true","false","false","false","12","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.0000000000","0.0000000000","0","0","0","1","0","0","0"
