EventParticipation_Id,EventParticipation_Creator,EventId,EventParticipation_Bidder_UserName,EventParticipation_Bidder_UserId,EventParticipation_SupplierName,EventParticipation_SupplierId,EventParticipation_CommonSupplierName,EventParticipation_CommonSupplierId,EventParticipation_SupplierCity,EventParticipation_SupplierState,EventParticipation_SupplierCountry,EventParticipation_SupplierType,EventParticipation_Owner_UserName,EventParticipation_Owner_UserId,EventParticipation_AcceptedFlag,EventParticipation_DeclinedFlag,EventParticipation_IntendToRespondFlag,EventParticipation_DeclinedToRespondFlag,EventParticipation_ParticipatedFlag,EventParticipation_AwardedFlag,EventParticipation_BidsSubmitted,fraud
AAHMAN0V4e1Fv,,Doc6755728,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0Kg,,Doc6755460,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1Q3,,Doc6755728,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0Q7,,Doc6755477,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e04K,,Doc6755511,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1L6,,Doc6755728,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e07T,,Doc6755511,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1rf,,Doc6755762,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4ez8b,,Doc6755460,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1Cy,,Doc6755511,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0q5,,Doc6755494,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1OX,,Doc6755728,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1kn,,Doc6755762,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1vi,,Doc6755779,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e0cc,,Doc6755477,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0DQ,,Doc6755460,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1Iw,,Doc6755728,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1sz,,Doc6755762,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1AS,,Doc6755511,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1gh,,Doc6755745,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0Uz,,Doc6755477,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1yu,,Doc6755796,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1iZ,,Doc6755745,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e09l,,Doc6755511,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0zM,,Doc6755494,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1yR,,Doc6755796,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1bl,,Doc6755745,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1TT,,Doc6755728,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1x0,,Doc6755779,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0Ym,,Doc6755477,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0gF,,Doc6755477,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0HV,,Doc6755460,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1WF,,Doc6755745,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0Ku,,Doc6756030,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1M!,,Doc6756098,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,2,0
AAHMAN0V4e1q+,,Doc6756332,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,False,False,True,False,False,False,0,0
AAHMAN0V4e1ac,,Doc6756115,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0W3,,Doc6756047,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e0Tw,,Doc6756047,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e0r2,,Doc6756064,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1GM,,Doc6756098,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,2,0
AAHMAN0V4e0AX,,Doc6756030,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4ezyi,,Doc6755813,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e0+y,,Doc6756081,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1PR,,Doc6756098,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,2,0
AAHMAN0V4e1Tc,,Doc6756115,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4ezp8,,Doc6755796,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1LL,,Doc6756098,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,3,0
AAHMAN0V4e1pK,,Doc6756332,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,False,False,True,False,False,False,0,0
AAHMAN0V4e1Ds,,Doc6756081,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1he,,Doc6756332,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,1,0
AAHMAN0V4e0Qe,,Doc6756047,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0NX,,Doc6756030,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1XX,,Doc6756115,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e0bm,,Doc6756047,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4ez6a,,Doc6755813,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0hX,,Doc6756047,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0ui,,Doc6756064,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1fl,,Doc6756115,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4ezv!,,Doc6755813,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4ezjW,,Doc6755796,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1Qo,,Doc6756098,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,2,0
AAHMAN0V4eztF,,Doc6755813,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0zI,,Doc6756064,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0lF,,Doc6756064,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e07!,,Doc6756081,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1lw,,Doc6756332,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,1,0
AAHMAN0V4e0om,,Doc6756064,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e0wa,,Doc6756064,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e050,,Doc6756081,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1c1,,Doc6756115,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e1kH,,Doc6756332,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,1,0
AAHMAN0V4e1VO,,Doc6756115,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e1nZ,,Doc6756332,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,1,0
AAHMAN0V4e1Id,,Doc6756098,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,3,0
AAHMAN0V4e1BM,,Doc6756081,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4ez9R,,Doc6756030,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0GA,,Doc6756030,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e0C1,,Doc6756030,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e0ek,,Doc6756047,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4ez1V,,Doc6755813,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e02s,,Doc6756081,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4ez3u,,Doc6755813,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e17g,,Doc6757274,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e2V2,,Doc6757291,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e3ro,,Doc6757376,Patricia Taylor,ptaylor,Javatec.com,sid516,Javatec.com,sid516,Santa Clara,CA,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e3OD,,Doc6757342,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e3zH,,Doc6757376,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e3RK,,Doc6757342,pseudotaggeds1,pseudotaggeds1,Tokyo Denki K.K.,sid800,Tokyo Denki K.K.,sid800,Chiyoda-ku,Tokyo,JP,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e2vN,,Doc6757308,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e4KB,,Doc6757393,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e37D,,Doc6757376,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e3Mi,,Doc6757342,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e3Di,,Doc6757325,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e2gu,,Doc6757291,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e19Y,,Doc6757274,Dawn Jackson,djackson,TechStrategy Partners,sid518,TechStrategy Partners,sid518,Stamford,CT,US,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e2bv,,Doc6757291,Lynn Harrison,lharrison,Junta.com,sid523,Junta.com,sid523,Waterloo,ON,CA,,Customer Support Admin,customersupportadmin,True,False,True,False,True,False,6,0
AAHMAN0V4e2US,,Doc6757274,Zuo Wei Wu,zwwu,Shang Fa Paper Products Manufactory,sid809,Shang Fa Paper Products Manufactory,sid809,Dongguan,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
AAHMAN0V4e3A1,,Doc6757325,Mao Whei Xiao,mwxiao,China Won Human Resources Int.,sid808,China Won Human Resources Int.,sid808,Guangzhou,Guangdong,CN,,Customer Support Admin,customersupportadmin,True,False,True,False,True,True,6,0
